"y"	"x"	"type"	"predictor"	"rep"	"score"	"value"
"1920"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRF"	16	"auroc"	0.99327731092437
"1921"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"acc"	0.95959595959596
"1922"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	16	"fpr"	0
"1923"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	16	"tpr"	1
"1924"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	16	"ppv"	1
"1925"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"fval"	0.866666666666667
"1926"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	16	"auroc"	0.992436974789916
"1927"	"basal.grps"	"path.vals"	"path-wise"	"predictorRF"	16	"acc"	0.98989898989899
"1928"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	16	"fpr"	0
"1929"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	16	"tpr"	0.928571428571429
"1930"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	16	"ppv"	1
"1931"	"basal.grps"	"path.vals"	"path-wise"	"predictorRF"	16	"fval"	0.962962962962963
"1932"	"basal.grps"	"path.vals"	"path-wise"	"predictorRF"	16	"auroc"	0.989915966386555
"1933"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	16	"acc"	0.869318181818182
"1934"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	16	"fpr"	0
"1935"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLDA"	16	"tpr"	0.607142857142857
"1936"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRF"	16	"ppv"	0.666666666666667
"1937"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	16	"fval"	0.378378378378378
"1938"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	16	"auroc"	0.689430501930501
"1939"	"surv.grps"	"fun.vals"	"func-wise"	"predictorKNN"	16	"acc"	0.875
"1940"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	16	"fpr"	0
"1941"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	16	"tpr"	0.535714285714286
"1942"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	16	"ppv"	1
"1943"	"surv.grps"	"fun.vals"	"func-wise"	"predictorKNN"	16	"fval"	0.388888888888889
"1944"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	16	"auroc"	0.633687258687258
"1945"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	16	"acc"	0.875
"1946"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	16	"fpr"	0
"1947"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	16	"tpr"	0.642857142857143
"1948"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRF"	16	"ppv"	1
"1949"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	16	"fval"	0.24390243902439
"1950"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	16	"auroc"	0.662162162162163
"1951"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	16	"acc"	0.857954545454545
"1952"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	16	"fpr"	0
"1953"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	16	"tpr"	0.714285714285714
"1954"	"surv.grps"	"go.vals"	"func-wise"	"predictorRF"	16	"ppv"	0.8
"1955"	"surv.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	16	"fval"	0.388059701492537
"1956"	"surv.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	16	"auroc"	0.665781853281853
"1957"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	16	"acc"	0.875
"1958"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	16	"fpr"	0
"1959"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	16	"tpr"	0.714285714285714
"1960"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	16	"ppv"	0.75
"1961"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	16	"fval"	0.388888888888889
"1962"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLinearSVM"	16	"auroc"	0.663127413127414
"1963"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	16	"acc"	0.869318181818182
"1964"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	16	"fpr"	0
"1965"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	16	"tpr"	0.571428571428571
"1966"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	16	"ppv"	1
"1967"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	16	"fval"	0.24390243902439
"1968"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	16	"auroc"	0.662403474903475
"1969"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	16	"acc"	0.869318181818182
"1970"	"surv.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	16	"fpr"	0
"1971"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	16	"tpr"	0.75
"1972"	"surv.grps"	"path.vals"	"path-wise"	"predictorGBM"	16	"ppv"	1
"1973"	"surv.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	16	"fval"	0.30188679245283
"1974"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	16	"auroc"	0.708494208494209
"1975"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	16	"acc"	0.994318181818182
"1976"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLDA"	16	"fpr"	0
"1977"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	16	"tpr"	1
"1978"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLDA"	16	"ppv"	1
"1979"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	16	"fval"	0.993377483443709
"1980"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	16	"auroc"	1
"1981"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorSparseSVM"	16	"acc"	0.988636363636364
"1982"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	16	"fpr"	0
"1983"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	16	"tpr"	0.993377483443709
"1984"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	16	"ppv"	1
"1985"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	16	"fval"	0.993377483443709
"1986"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	16	"auroc"	0.999735099337748
"1987"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	16	"acc"	0.988636363636364
"1988"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"fpr"	0.04
"1989"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	16	"tpr"	1
"1990"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"ppv"	0.993421052631579
"1991"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	16	"fval"	0.993421052631579
"1992"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"auroc"	1
"1993"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	16	"acc"	0.994318181818182
"1994"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLDA"	16	"fpr"	0
"1995"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRF"	16	"tpr"	1
"1996"	"tumor.grps"	"go.vals"	"func-wise"	"predictorKNN"	16	"ppv"	0.993333333333333
"1997"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	16	"fval"	0.996699669966997
"1998"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	16	"auroc"	1
"1999"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	16	"acc"	1
"2000"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	16	"fpr"	0
"2001"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	16	"tpr"	1
"2002"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	16	"ppv"	1
"2003"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	16	"fval"	1
"2004"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	16	"auroc"	1
"2005"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"acc"	0.994318181818182
"2006"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"fpr"	0.04
"2007"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"tpr"	1
"2008"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"ppv"	0.993421052631579
"2009"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"fval"	0.996699669966997
"2010"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	16	"auroc"	1
"2011"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	16	"acc"	0.994318181818182
"2012"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	16	"fpr"	0.04
"2013"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	16	"tpr"	1
"2014"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	16	"ppv"	0.993421052631579
"2015"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	16	"fval"	0.996699669966997
"2016"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	16	"auroc"	1
"2017"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	17	"acc"	0.96969696969697
"2018"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	17	"fpr"	0.0123456790123457
"2019"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLDA"	17	"tpr"	0.888888888888889
"2020"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	17	"ppv"	0.941176470588235
"2021"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	17	"fval"	0.914285714285714
"2022"	"basal.grps"	"eff.vals"	"path-wise"	"predictorGBM"	17	"auroc"	0.973251028806584
"2023"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"acc"	0.96969696969697
"2024"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"fpr"	0
"2025"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	17	"tpr"	0.944444444444444
"2026"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"ppv"	1
"2027"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"fval"	0.909090909090909
"2028"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"auroc"	0.968449931412894
"2029"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	17	"acc"	0.94949494949495
"2030"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	17	"fpr"	0.037037037037037
"2031"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	17	"tpr"	0.888888888888889
"2032"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	17	"ppv"	0.842105263157895
"2033"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	17	"fval"	0.864864864864865
"2034"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	17	"auroc"	0.934842249657065
"2035"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	17	"acc"	0.96969696969697
"2036"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	17	"fpr"	0.0123456790123457
"2037"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	17	"tpr"	0.888888888888889
"2038"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	17	"ppv"	0.941176470588235
"2039"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	17	"fval"	0.914285714285714
"2040"	"basal.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	17	"auroc"	0.976680384087791
"2041"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	17	"acc"	0.94949494949495
"2042"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"fpr"	0.0246913580246914
"2043"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	17	"tpr"	0.944444444444444
"2044"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"ppv"	0.875
"2045"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	17	"fval"	0.848484848484849
"2046"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	17	"auroc"	0.99039780521262
"2047"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"acc"	0.96969696969697
"2048"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"fpr"	0.0123456790123457
"2049"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	17	"tpr"	0.888888888888889
"2050"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"ppv"	0.941176470588235
"2051"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"fval"	0.914285714285714
"2052"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	17	"auroc"	0.934156378600824
"2053"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	17	"acc"	0.96969696969697
"2054"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	17	"fpr"	0.0123456790123457
"2055"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	17	"tpr"	0.944444444444444
"2056"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	17	"ppv"	0.941176470588235
"2057"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	17	"fval"	0.914285714285714
"2058"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	17	"auroc"	0.978052126200274
"2059"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRF"	17	"acc"	0.840909090909091
"2060"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	17	"fpr"	0
"2061"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLDA"	17	"tpr"	0.580645161290323
"2062"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRF"	17	"ppv"	0.8
"2063"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	17	"fval"	0.571428571428571
"2064"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	17	"auroc"	0.753948832035595
"2065"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	17	"acc"	0.829545454545455
"2066"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	17	"fpr"	0
"2067"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	17	"tpr"	0.67741935483871
"2068"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	17	"ppv"	1
"2069"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"fval"	NA
"2070"	"surv.grps"	"fun.vals"	"func-wise"	"predictorSparseSVM"	17	"auroc"	0.654060066740823
"2071"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"acc"	0.880681818181818
"2072"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"fpr"	0
"2073"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	17	"tpr"	0.709677419354839
"2074"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"ppv"	1
"2075"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"fval"	0.48780487804878
"2076"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"auroc"	0.736373748609566
"2077"	"surv.grps"	"go.vals"	"func-wise"	"predictorKNN"	17	"acc"	0.857954545454545
"2078"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	17	"fpr"	0
"2079"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	17	"tpr"	0.709677419354839
"2080"	"surv.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	17	"ppv"	0.857142857142857
"2081"	"surv.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	17	"fval"	0.461538461538462
"2082"	"surv.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	17	"auroc"	0.69321468298109
"2083"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"acc"	0.880681818181818
"2084"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"fpr"	0
"2085"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	17	"tpr"	0.709677419354839
"2086"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"ppv"	0.8125
"2087"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	17	"fval"	0.338461538461538
"2088"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"auroc"	0.733259176863181
"2089"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"acc"	0.880681818181818
"2090"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"fpr"	0
"2091"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	17	"tpr"	0.709677419354839
"2092"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"ppv"	1
"2093"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"fval"	0.48780487804878
"2094"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	17	"auroc"	0.738820912124582
"2095"	"surv.grps"	"path.vals"	"path-wise"	"predictorRF"	17	"acc"	0.829545454545455
"2096"	"surv.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	17	"fpr"	0
"2097"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	17	"tpr"	0.709677419354839
"2098"	"surv.grps"	"path.vals"	"path-wise"	"predictorRF"	17	"ppv"	0.666666666666667
"2099"	"surv.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	17	"fval"	0.48
"2100"	"surv.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	17	"auroc"	0.761290322580645
"2101"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	17	"acc"	0.988636363636364
"2102"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLDA"	17	"fpr"	0
"2103"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	17	"tpr"	1
"2104"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	17	"ppv"	0.993464052287582
"2105"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	17	"fval"	1
"2106"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	17	"auroc"	0.999431656720659
"2107"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"acc"	1
"2108"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	17	"fpr"	0
"2109"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"tpr"	1
"2110"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	17	"ppv"	1
"2111"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	17	"fval"	1
"2112"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	17	"auroc"	1
"2113"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	17	"acc"	1
"2114"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	17	"fpr"	0
"2115"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	17	"tpr"	1
"2116"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	17	"ppv"	1
"2117"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	17	"fval"	1
"2118"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"auroc"	1
"2119"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	17	"acc"	0.988636363636364
"2120"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLDA"	17	"fpr"	0
"2121"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	17	"tpr"	1
"2122"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLDA"	17	"ppv"	1
"2123"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	17	"fval"	0.993421052631579
"2124"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	17	"auroc"	1
"2125"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	17	"acc"	0.994318181818182
"2126"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	17	"fpr"	0
"2127"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	17	"tpr"	1
"2128"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	17	"ppv"	1
"2129"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	17	"fval"	0.996742671009772
"2130"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	17	"auroc"	1
"2131"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	17	"acc"	1
"2132"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	17	"fpr"	0
"2133"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	17	"tpr"	1
"2134"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	17	"ppv"	1
"2135"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	17	"fval"	1
"2136"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	17	"auroc"	1
"2137"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	17	"acc"	1
"2138"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	17	"fpr"	0
"2139"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	17	"tpr"	1
"2140"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	17	"ppv"	1
"2141"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	17	"fval"	1
"2142"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	17	"auroc"	1
"2143"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	18	"acc"	0.96969696969697
"2144"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	18	"fpr"	0
"2145"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLDA"	18	"tpr"	0.941176470588235
"2146"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	18	"ppv"	1
"2147"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	18	"fval"	0.903225806451613
"2148"	"basal.grps"	"eff.vals"	"path-wise"	"predictorGBM"	18	"auroc"	0.983500717360115
"2149"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	18	"acc"	0.95959595959596
"2150"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	18	"fpr"	0
"2151"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	18	"tpr"	0.941176470588235
"2152"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	18	"ppv"	1
"2153"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	18	"fval"	0.875
"2154"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	18	"auroc"	0.985652797704448
"2155"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	18	"acc"	0.95959595959596
"2156"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorKNN"	18	"fpr"	0
"2157"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	18	"tpr"	0.882352941176471
"2158"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorKNN"	18	"ppv"	1
"2159"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	18	"fval"	0.866666666666667
"2160"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	18	"auroc"	0.981348637015782
"2161"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	18	"acc"	0.94949494949495
"2162"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	18	"fpr"	0
"2163"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	18	"tpr"	0.882352941176471
"2164"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	18	"ppv"	1
"2165"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	18	"fval"	0.827586206896552
"2166"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	18	"auroc"	0.976327116212338
"2167"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	18	"acc"	0.95959595959596
"2168"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	18	"fpr"	0
"2169"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	18	"tpr"	0.882352941176471
"2170"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	18	"ppv"	1
"2171"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	18	"fval"	0.866666666666667
"2172"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRF"	18	"auroc"	0.965925394548063
"2173"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	18	"acc"	0.95959595959596
"2174"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	18	"fpr"	0
"2175"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	18	"tpr"	0.882352941176471
"2176"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	18	"ppv"	1
"2177"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	18	"fval"	0.866666666666667
"2178"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	18	"auroc"	0.982065997130559
"2179"	"basal.grps"	"path.vals"	"path-wise"	"predictorRF"	18	"acc"	0.95959595959596
"2180"	"basal.grps"	"path.vals"	"path-wise"	"predictorKNN"	18	"fpr"	0
"2181"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	18	"tpr"	0.941176470588235
"2182"	"basal.grps"	"path.vals"	"path-wise"	"predictorKNN"	18	"ppv"	1
